0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,,,,,,,,,,,,,,,"[10850192, 10850547]",,,,,,,,,,,,,,,,"[21258008, 21259919]",
,,,,,,,,,,,,,,,,"[10853478, 10860134]",,,,,,,,,,,,,,,,"[21263074, 21264437]",
,,,,,,,,,,,,,,,,"[10860997, 10916958]",,,,,,,,,,,,,,,,"[21265828, 21266244]",
,,,,,,,,,,,,,,,,"[10918009, 10920765]",,,,,,,,,,,,,,,,"[21267123, 21270351]",
,,,,,,,,,,,,,,,,"[10921767, 10922640]",,,,,,,,,,,,,,,,"[21271767, 21273420]",
,,,,,,,,,,,,,,,,"[10923058, 10928664]",,,,,,,,,,,,,,,,"[21275486, 21277243]",
,,,,,,,,,,,,,,,,"[10930844, 10933835]",,,,,,,,,,,,,,,,"[21278125, 21278669]",
,,,,,,,,,,,,,,,,"[10934473, 10937801]",,,,,,,,,,,,,,,,"[21279402, 21281326]",
,,,,,,,,,,,,,,,,"[10938542, 10941390]",,,,,,,,,,,,,,,,"[21284031, 21284859]",
,,,,,,,,,,,,,,,,"[10942680, 10946318]",,,,,,,,,,,,,,,,"[21289458, 21290444]",
,,,,,,,,,,,,,,,,"[10948874, 10956895]",,,,,,,,,,,,,,,,"[21294559, 21294964]",
,,,,,,,,,,,,,,,,"[10962567, 11021424]",,,,,,,,,,,,,,,,"[21297462, 21302700]",
,,,,,,,,,,,,,,,,"[11021817, 11023474]",,,,,,,,,,,,,,,,"[21303360, 21305084]",
,,,,,,,,,,,,,,,,"[11026614, 11028903]",,,,,,,,,,,,,,,,"[21309259, 21310222]",
,,,,,,,,,,,,,,,,"[11030028, 11030653]",,,,,,,,,,,,,,,,"[21313902, 21315931]",
,,,,,,,,,,,,,,,,"[11039599, 11060185]",,,,,,,,,,,,,,,,"[21317767, 21318885]",
,,,,,,,,,,,,,,,,"[11083358, 11105717]",,,,,,,,,,,,,,,,"[21319445, 21320553]",
,,,,,,,,,,,,,,,,"[11107735, 11162353]",,,,,,,,,,,,,,,,"[21321322, 21323078]",
,,,,,,,,,,,,,,,,"[11162753, 11164519]",,,,,,,,,,,,,,,,"[21323932, 21326817]",
,,,,,,,,,,,,,,,,"[11164947, 11205329]",,,,,,,,,,,,,,,,"[21333369, 21335233]",
,,,,,,,,,,,,,,,,"[11208651, 11209401]",,,,,,,,,,,,,,,,"[21335933, 21340518]",
,,,,,,,,,,,,,,,,"[11210523, 11380428]",,,,,,,,,,,,,,,,"[21340766, 21341078]",
,,,,,,,,,,,,,,,,"[11381714, 11382416]",,,,,,,,,,,,,,,,"[21342163, 21348057]",
,,,,,,,,,,,,,,,,"[11389694, 11390685]",,,,,,,,,,,,,,,,"[21350431, 21358345]",
,,,,,,,,,,,,,,,,"[11392204, 11394306]",,,,,,,,,,,,,,,,"[21358906, 21360950]",
,,,,,,,,,,,,,,,,"[11395869, 11399937]",,,,,,,,,,,,,,,,"[21362472, 21365891]",
,,,,,,,,,,,,,,,,"[11401915, 11402837]",,,,,,,,,,,,,,,,"[21367451, 21369266]",
,,,,,,,,,,,,,,,,"[11403291, 11403853]",,,,,,,,,,,,,,,,"[21370551, 21374004]",
,,,,,,,,,,,,,,,,"[11405812, 11407280]",,,,,,,,,,,,,,,,"[21375197, 21377899]",
,,,,,,,,,,,,,,,,"[11407657, 11408526]",,,,,,,,,,,,,,,,"[21379030, 21380527]",
,,,,,,,,,,,,,,,,"[11412678, 11413309]",,,,,,,,,,,,,,,,"[21382567, 21383945]",
,,,,,,,,,,,,,,,,"[11415768, 11416409]",,,,,,,,,,,,,,,,"[21385086, 21387114]",
,,,,,,,,,,,,,,,,"[11418048, 11419027]",,,,,,,,,,,,,,,,"[21388018, 21393036]",
,,,,,,,,,,,,,,,,"[11419752, 11420245]",,,,,,,,,,,,,,,,"[21393514, 21401737]",
,,,,,,,,,,,,,,,,"[11423363, 11424114]",,,,,,,,,,,,,,,,"[21404775, 21406856]",
,,,,,,,,,,,,,,,,"[11430277, 11432428]",,,,,,,,,,,,,,,,"[21407843, 21410216]",
,,,,,,,,,,,,,,,,"[11432955, 11433743]",,,,,,,,,,,,,,,,"[21410728, 21412539]",
,,,,,,,,,,,,,,,,"[11438606, 11438980]",,,,,,,,,,,,,,,,"[21413038, 21414291]",
,,,,,,,,,,,,,,,,"[11439759, 11440290]",,,,,,,,,,,,,,,,"[21416102, 21416589]",
,,,,,,,,,,,,,,,,"[11443462, 11444353]",,,,,,,,,,,,,,,,"[21417000, 21417934]",
,,,,,,,,,,,,,,,,"[11446075, 11446497]",,,,,,,,,,,,,,,,"[21418589, 21419194]",
,,,,,,,,,,,,,,,,"[11454037, 11454420]",,,,,,,,,,,,,,,,"[21420331, 21423281]",
,,,,,,,,,,,,,,,,"[11465183, 11589708]",,,,,,,,,,,,,,,,"[21425010, 21427134]",
,,,,,,,,,,,,,,,,"[11592663, 11593496]",,,,,,,,,,,,,,,,"[21428336, 21429291]",
,,,,,,,,,,,,,,,,"[11602298, 11602752]",,,,,,,,,,,,,,,,"[21429958, 21432834]",
,,,,,,,,,,,,,,,,"[11607621, 11608162]",,,,,,,,,,,,,,,,"[21434631, 21437008]",
,,,,,,,,,,,,,,,,"[11612114, 11612495]",,,,,,,,,,,,,,,,"[21438762, 21448115]",
,,,,,,,,,,,,,,,,"[11614495, 11615092]",,,,,,,,,,,,,,,,"[21450482, 21465467]",
,,,,,,,,,,,,,,,,"[11621333, 11621733]",,,,,,,,,,,,,,,,"[21467088, 21467919]",
,,,,,,,,,,,,,,,,"[11626411, 11626794]",,,,,,,,,,,,,,,,"[21468889, 21475113]",
,,,,,,,,,,,,,,,,"[11627144, 11627801]",,,,,,,,,,,,,,,,"[21476143, 21507772]",
,,,,,,,,,,,,,,,,"[11631417, 11634199]",,,,,,,,,,,,,,,,"[21508107, 21509727]",
,,,,,,,,,,,,,,,,"[11634721, 11635932]",,,,,,,,,,,,,,,,"[21510040, 21511863]",
,,,,,,,,,,,,,,,,"[11637112, 11638651]",,,,,,,,,,,,,,,,"[21513129, 21515680]",
,,,,,,,,,,,,,,,,"[11639246, 11640065]",,,,,,,,,,,,,,,,"[21516589, 21521540]",
,,,,,,,,,,,,,,,,"[11647881, 11648335]",,,,,,,,,,,,,,,,"[21522037, 21522833]",
,,,,,,,,,,,,,,,,"[11652445, 11653703]",,,,,,,,,,,,,,,,"[21523218, 21523487]",
,,,,,,,,,,,,,,,,"[11658143, 11659018]",,,,,,,,,,,,,,,,"[21524842, 21530743]",
,,,,,,,,,,,,,,,,"[11662656, 11663167]",,,,,,,,,,,,,,,,"[21531615, 21532920]",
,,,,,,,,,,,,,,,,"[11668621, 11774119]",,,,,,,,,,,,,,,,"[21533532, 21537414]",
,,,,,,,,,,,,,,,,"[11775084, 11840543]",,,,,,,,,,,,,,,,"[21538162, 21550313]",
,,,,,,,,,,,,,,,,"[11841321, 11847269]",,,,,,,,,,,,,,,,"[21554662, 21558848]",
,,,,,,,,,,,,,,,,"[11847870, 11849421]",,,,,,,,,,,,,,,,"[21559437, 21561303]",
,,,,,,,,,,,,,,,,"[11861336, 11861978]",,,,,,,,,,,,,,,,"[21563038, 21573197]",
,,,,,,,,,,,,,,,,"[11864010, 11866433]",,,,,,,,,,,,,,,,"[21575192, 21576603]",
,,,,,,,,,,,,,,,,"[11866816, 11868160]",,,,,,,,,,,,,,,,"[21577411, 21580046]",
,,,,,,,,,,,,,,,,"[11869268, 11870560]",,,,,,,,,,,,,,,,"[21580914, 21585886]",
,,,,,,,,,,,,,,,,"[11871226, 11874227]",,,,,,,,,,,,,,,,"[21586869, 21588767]",
,,,,,,,,,,,,,,,,"[11877451, 11879458]",,,,,,,,,,,,,,,,"[21591686, 21593396]",
,,,,,,,,,,,,,,,,"[11900303, 11901223]",,,,,,,,,,,,,,,,"[21595381, 21596000]",
,,,,,,,,,,,,,,,,"[11904560, 11922920]",,,,,,,,,,,,,,,,"[21598206, 21603112]",
,,,,,,,,,,,,,,,,"[11923590, 11924448]",,,,,,,,,,,,,,,,"[21603735, 21606093]",
,,,,,,,,,,,,,,,,"[11924966, 11925815]",,,,,,,,,,,,,,,,"[21607016, 21609817]",
,,,,,,,,,,,,,,,,"[11927668, 11929900]",,,,,,,,,,,,,,,,"[21611201, 21616652]",
,,,,,,,,,,,,,,,,"[11930903, 11931580]",,,,,,,,,,,,,,,,"[21618095, 21619058]",
,,,,,,,,,,,,,,,,"[11936137, 11936506]",,,,,,,,,,,,,,,,"[21623132, 21624062]",
,,,,,,,,,,,,,,,,"[11936919, 11937570]",,,,,,,,,,,,,,,,"[21632144, 21633778]",
,,,,,,,,,,,,,,,,"[11938706, 11939165]",,,,,,,,,,,,,,,,"[21637719, 21638515]",
,,,,,,,,,,,,,,,,"[11940319, 11941350]",,,,,,,,,,,,,,,,"[21641466, 21642084]",
,,,,,,,,,,,,,,,,"[11942223, 11943085]",,,,,,,,,,,,,,,,"[21643556, 21695424]",
,,,,,,,,,,,,,,,,"[11943505, 11945396]",,,,,,,,,,,,,,,,"[21705054, 21970845]",
,,,,,,,,,,,,,,,,"[11956615, 11957676]",,,,,,,,,,,,,,,,"[21976520, 21977832]",
,,,,,,,,,,,,,,,,"[11959337, 11960058]",,,,,,,,,,,,,,,,"[21981912, 21984817]",
,,,,,,,,,,,,,,,,"[11961973, 11962338]",,,,,,,,,,,,,,,,"[21986225, 21990374]",
,,,,,,,,,,,,,,,,"[11963414, 11964361]",,,,,,,,,,,,,,,,"[22009544, 22010078]",
,,,,,,,,,,,,,,,,"[11966598, 11967374]",,,,,,,,,,,,,,,,"[22016496, 22018540]",
,,,,,,,,,,,,,,,,"[11972304, 11973035]",,,,,,,,,,,,,,,,"[22019101, 22020882]",
,,,,,,,,,,,,,,,,"[11981851, 11982745]",,,,,,,,,,,,,,,,"[22023015, 22026611]",
,,,,,,,,,,,,,,,,"[11983290, 11983645]",,,,,,,,,,,,,,,,"[22030978, 22033637]",
,,,,,,,,,,,,,,,,"[11985292, 11985811]",,,,,,,,,,,,,,,,"[22035169, 22035646]",
,,,,,,,,,,,,,,,,"[11987699, 11988390]",,,,,,,,,,,,,,,,"[22036173, 22037248]",
,,,,,,,,,,,,,,,,"[11992806, 11993793]",,,,,,,,,,,,,,,,"[22039020, 22041147]",
,,,,,,,,,,,,,,,,"[11995129, 11995981]",,,,,,,,,,,,,,,,"[22042490, 22044100]",
,,,,,,,,,,,,,,,,"[11997382, 11998276]",,,,,,,,,,,,,,,,"[22045774, 22046792]",
,,,,,,,,,,,,,,,,"[11999460, 12000327]",,,,,,,,,,,,,,,,"[22047835, 22048983]",
,,,,,,,,,,,,,,,,"[12001022, 12002013]",,,,,,,,,,,,,,,,"[22053651, 22054452]",
,,,,,,,,,,,,,,,,"[12002870, 12004016]",,,,,,,,,,,,,,,,"[22054929, 22069525]",
,,,,,,,,,,,,,,,,"[12004835, 12007147]",,,,,,,,,,,,,,,,"[22070316, 22072733]",
,,,,,,,,,,,,,,,,"[12008491, 12013020]",,,,,,,,,,,,,,,,"[22075398, 22077152]",
,,,,,,,,,,,,,,,,"[12013555, 12020562]",,,,,,,,,,,,,,,,"[22083135, 22084674]",
,,,,,,,,,,,,,,,,"[12021432, 12022088]",,,,,,,,,,,,,,,,"[22087061, 22195851]",
,,,,,,,,,,,,,,,,"[12023412, 12024447]",,,,,,,,,,,,,,,,"[22197570, 22208811]",
,,,,,,,,,,,,,,,,"[12025007, 12029281]",,,,,,,,,,,,,,,,"[22209824, 22318997]",
,,,,,,,,,,,,,,,,"[12030237, 12030646]",,,,,,,,,,,,,,,,"[22319560, 22325955]",
,,,,,,,,,,,,,,,,"[12031312, 12031809]",,,,,,,,,,,,,,,,"[22326557, 22329198]",
,,,,,,,,,,,,,,,,"[12032585, 12033726]",,,,,,,,,,,,,,,,"[22329763, 22348638]",
,,,,,,,,,,,,,,,,"[12034490, 12034908]",,,,,,,,,,,,,,,,"[22351901, 22354880]",
,,,,,,,,,,,,,,,,"[12035756, 12038665]",,,,,,,,,,,,,,,,"[22358475, 22373773]",
,,,,,,,,,,,,,,,,"[12039043, 12040204]",,,,,,,,,,,,,,,,"[22381583, 22390481]",
,,,,,,,,,,,,,,,,"[12040707, 12042891]",,,,,,,,,,,,,,,,"[22392470, 22393362]",
,,,,,,,,,,,,,,,,"[12043293, 12043656]",,,,,,,,,,,,,,,,"[22396155, 22399710]",
,,,,,,,,,,,,,,,,"[12044424, 12047269]",,,,,,,,,,,,,,,,"[22401985, 22402912]",
,,,,,,,,,,,,,,,,"[12047692, 12048637]",,,,,,,,,,,,,,,,"[22410034, 22413714]",
,,,,,,,,,,,,,,,,"[12049695, 12051644]",,,,,,,,,,,,,,,,"[22418954, 22444450]",
,,,,,,,,,,,,,,,,"[12051962, 12054271]",,,,,,,,,,,,,,,,"[22445124, 22459649]",
,,,,,,,,,,,,,,,,"[12056541, 12057325]",,,,,,,,,,,,,,,,"[22460249, 22462028]",
,,,,,,,,,,,,,,,,"[12057858, 12058208]",,,,,,,,,,,,,,,,"[22463770, 22472728]",
,,,,,,,,,,,,,,,,"[12059416, 12061744]",,,,,,,,,,,,,,,,"[22476316, 22476906]",
,,,,,,,,,,,,,,,,"[12063830, 12064190]",,,,,,,,,,,,,,,,"[22478772, 22551252]",
,,,,,,,,,,,,,,,,"[12065005, 12065579]",,,,,,,,,,,,,,,,"[22555524, 22556749]",
,,,,,,,,,,,,,,,,"[12065930, 12067812]",,,,,,,,,,,,,,,,"[22557807, 22563902]",
,,,,,,,,,,,,,,,,"[12068575, 12069386]",,,,,,,,,,,,,,,,"[22572645, 22573148]",
,,,,,,,,,,,,,,,,"[12070395, 12074103]",,,,,,,,,,,,,,,,"[22582420, 22586965]",
,,,,,,,,,,,,,,,,"[12074728, 12075266]",,,,,,,,,,,,,,,,"[22593502, 22631970]",
,,,,,,,,,,,,,,,,"[12076048, 12077597]",,,,,,,,,,,,,,,,"[22632559, 22652500]",
,,,,,,,,,,,,,,,,"[12079639, 12081664]",,,,,,,,,,,,,,,,"[22654359, 22658024]",
,,,,,,,,,,,,,,,,"[12082403, 12085383]",,,,,,,,,,,,,,,,"[22659367, 22662572]",
,,,,,,,,,,,,,,,,"[12086135, 12087177]",,,,,,,,,,,,,,,,"[22664125, 22677112]",
,,,,,,,,,,,,,,,,"[12089395, 12092199]",,,,,,,,,,,,,,,,"[22677812, 22684470]",
,,,,,,,,,,,,,,,,"[12101168, 12103162]",,,,,,,,,,,,,,,,"[22685008, 23004513]",
,,,,,,,,,,,,,,,,"[12104143, 12105263]",,,,,,,,,,,,,,,,"[23006617, 23010416]",
,,,,,,,,,,,,,,,,"[12105976, 12109566]",,,,,,,,,,,,,,,,"[23011427, 23096019]",
,,,,,,,,,,,,,,,,"[12110368, 12115096]",,,,,,,,,,,,,,,,"[23098881, 23100032]",
,,,,,,,,,,,,,,,,"[12115480, 12117493]",,,,,,,,,,,,,,,,"[23100973, 23102574]",
,,,,,,,,,,,,,,,,"[12119215, 12120387]",,,,,,,,,,,,,,,,"[23109279, 23110377]",
,,,,,,,,,,,,,,,,"[12121647, 12122564]",,,,,,,,,,,,,,,,"[23114898, 23115718]",
,,,,,,,,,,,,,,,,"[12124660, 12127538]",,,,,,,,,,,,,,,,"[23122488, 23124633]",
,,,,,,,,,,,,,,,,"[12128272, 12129007]",,,,,,,,,,,,,,,,"[23125604, 23135632]",
,,,,,,,,,,,,,,,,"[12129484, 12129849]",,,,,,,,,,,,,,,,"[23136704, 23145409]",
,,,,,,,,,,,,,,,,"[12131581, 12133792]",,,,,,,,,,,,,,,,"[23146321, 23150872]",
,,,,,,,,,,,,,,,,"[12136717, 12140612]",,,,,,,,,,,,,,,,"[23153847, 23155177]",
,,,,,,,,,,,,,,,,"[12141075, 12141732]",,,,,,,,,,,,,,,,"[23157410, 23162065]",
,,,,,,,,,,,,,,,,"[12142552, 12145257]",,,,,,,,,,,,,,,,"[23167302, 23168127]",
,,,,,,,,,,,,,,,,"[12154697, 12155127]",,,,,,,,,,,,,,,,"[23169168, 23169638]",
,,,,,,,,,,,,,,,,"[12156059, 12156741]",,,,,,,,,,,,,,,,"[23172400, 23237619]",
,,,,,,,,,,,,,,,,"[12161668, 12162682]",,,,,,,,,,,,,,,,"[23248165, 23250184]",
,,,,,,,,,,,,,,,,"[12165287, 12167517]",,,,,,,,,,,,,,,,"[23253640, 23311124]",
,,,,,,,,,,,,,,,,"[12172015, 12173521]",,,,,,,,,,,,,,,,"[23312160, 23416307]",
,,,,,,,,,,,,,,,,"[12175934, 12176581]",,,,,,,,,,,,,,,,"[23448614, 23449392]",
,,,,,,,,,,,,,,,,"[12177681, 12179177]",,,,,,,,,,,,,,,,"[23450948, 23451577]",
,,,,,,,,,,,,,,,,"[12179950, 12181191]",,,,,,,,,,,,,,,,"[23471606, 23472411]",
,,,,,,,,,,,,,,,,"[12184469, 12186351]",,,,,,,,,,,,,,,,"[23479784, 23480764]",
,,,,,,,,,,,,,,,,"[12187301, 12189606]",,,,,,,,,,,,,,,,"[23486208, 23487641]",
,,,,,,,,,,,,,,,,"[12196441, 12196808]",,,,,,,,,,,,,,,,"[23518179, 23521188]",
,,,,,,,,,,,,,,,,"[12199055, 12199998]",,,,,,,,,,,,,,,,"[23522235, 23523234]",
,,,,,,,,,,,,,,,,"[12202707, 12206555]",,,,,,,,,,,,,,,,"[23530940, 23532230]",
,,,,,,,,,,,,,,,,"[12207544, 12209631]",,,,,,,,,,,,,,,,"[23536029, 23576565]",
,,,,,,,,,,,,,,,,"[12210213, 12211244]",,,,,,,,,,,,,,,,"[23577450, 23578223]",
,,,,,,,,,,,,,,,,"[12212013, 12212755]",,,,,,,,,,,,,,,,"[23583931, 23786963]",
,,,,,,,,,,,,,,,,"[12216112, 12216701]",,,,,,,,,,,,,,,,"[23790628, 23792117]",
,,,,,,,,,,,,,,,,"[12217610, 12219145]",,,,,,,,,,,,,,,,"[23794596, 23815811]",
,,,,,,,,,,,,,,,,"[12222717, 12223075]",,,,,,,,,,,,,,,,"[23816318, 23821464]",
,,,,,,,,,,,,,,,,"[12224288, 12224644]",,,,,,,,,,,,,,,,"[23822342, 23826761]",
,,,,,,,,,,,,,,,,"[12225350, 12226014]",,,,,,,,,,,,,,,,"[23828447, 23829103]",
,,,,,,,,,,,,,,,,"[12226455, 12227048]",,,,,,,,,,,,,,,,"[23829402, 23830514]",
,,,,,,,,,,,,,,,,"[12231139, 12231737]",,,,,,,,,,,,,,,,"[23831376, 23832835]",
,,,,,,,,,,,,,,,,"[12232150, 12237882]",,,,,,,,,,,,,,,,"[23835768, 23837063]",
,,,,,,,,,,,,,,,,"[12245083, 12249407]",,,,,,,,,,,,,,,,"[23840923, 23843062]",
,,,,,,,,,,,,,,,,"[12253301, 12253879]",,,,,,,,,,,,,,,,"[23845057, 23852109]",
,,,,,,,,,,,,,,,,"[12261671, 12264372]",,,,,,,,,,,,,,,,"[23852606, 23879426]",
,,,,,,,,,,,,,,,,"[12264963, 12265575]",,,,,,,,,,,,,,,,"[23881193, 23881602]",
,,,,,,,,,,,,,,,,"[12268525, 12269113]",,,,,,,,,,,,,,,,"[23883326, 23897857]",
,,,,,,,,,,,,,,,,"[12269712, 12274897]",,,,,,,,,,,,,,,,"[23901096, 23901878]",
,,,,,,,,,,,,,,,,"[12275868, 12276461]",,,,,,,,,,,,,,,,"[23903662, 23903970]",
,,,,,,,,,,,,,,,,"[12276936, 12277505]",,,,,,,,,,,,,,,,"[23904798, 23905812]",
,,,,,,,,,,,,,,,,"[12279064, 12279692]",,,,,,,,,,,,,,,,"[23909380, 23910350]",
,,,,,,,,,,,,,,,,"[12281867, 12288088]",,,,,,,,,,,,,,,,"[23917845, 23918172]",
,,,,,,,,,,,,,,,,"[12288641, 12293116]",,,,,,,,,,,,,,,,"[23924304, 23925139]",
,,,,,,,,,,,,,,,,"[12294312, 12297099]",,,,,,,,,,,,,,,,"[23926956, 23928866]",
,,,,,,,,,,,,,,,,"[12300454, 12303328]",,,,,,,,,,,,,,,,"[23929536, 23930171]",
,,,,,,,,,,,,,,,,"[12304232, 12305198]",,,,,,,,,,,,,,,,"[23934325, 23968071]",
,,,,,,,,,,,,,,,,"[12306435, 12309653]",,,,,,,,,,,,,,,,"[23968337, 23979725]",
,,,,,,,,,,,,,,,,"[12310306, 12312817]",,,,,,,,,,,,,,,,"[23979997, 24008169]",
,,,,,,,,,,,,,,,,"[12314137, 12314540]",,,,,,,,,,,,,,,,"[24009216, 24009815]",
,,,,,,,,,,,,,,,,"[12315666, 12317072]",,,,,,,,,,,,,,,,"[24011300, 24014704]",
,,,,,,,,,,,,,,,,"[12317662, 12318177]",,,,,,,,,,,,,,,,"[24020412, 24022766]",
,,,,,,,,,,,,,,,,"[12320281, 12320884]",,,,,,,,,,,,,,,,"[24024925, 24028149]",
,,,,,,,,,,,,,,,,"[12321336, 12322855]",,,,,,,,,,,,,,,,"[24028484, 24034042]",
,,,,,,,,,,,,,,,,"[12323321, 12325396]",,,,,,,,,,,,,,,,"[24036493, 24040244]",
,,,,,,,,,,,,,,,,"[12326050, 12328838]",,,,,,,,,,,,,,,,"[24041851, 24042724]",
,,,,,,,,,,,,,,,,"[12330448, 12332296]",,,,,,,,,,,,,,,,"[24043548, 24050790]",
,,,,,,,,,,,,,,,,"[12334087, 12340233]",,,,,,,,,,,,,,,,"[24053256, 24054936]",
,,,,,,,,,,,,,,,,"[12341501, 12343461]",,,,,,,,,,,,,,,,"[24057306, 24058588]",
,,,,,,,,,,,,,,,,"[12344694, 12351144]",,,,,,,,,,,,,,,,"[24059381, 24060080]",
,,,,,,,,,,,,,,,,"[12365732, 12366343]",,,,,,,,,,,,,,,,"[24061089, 24061799]",
,,,,,,,,,,,,,,,,"[12367765, 12368309]",,,,,,,,,,,,,,,,"[24065883, 24071293]",
,,,,,,,,,,,,,,,,"[12371185, 12371589]",,,,,,,,,,,,,,,,"[24072503, 24073612]",
,,,,,,,,,,,,,,,,"[12373880, 12375087]",,,,,,,,,,,,,,,,"[24074682, 24076252]",
,,,,,,,,,,,,,,,,"[12375489, 12376059]",,,,,,,,,,,,,,,,"[24078208, 24079401]",
,,,,,,,,,,,,,,,,"[12378445, 12379193]",,,,,,,,,,,,,,,,"[24083833, 24099686]",
,,,,,,,,,,,,,,,,"[12384186, 12384585]",,,,,,,,,,,,,,,,"[24100207, 24103365]",
,,,,,,,,,,,,,,,,"[12385246, 12392692]",,,,,,,,,,,,,,,,"[24108981, 24112100]",
,,,,,,,,,,,,,,,,"[12394110, 12402609]",,,,,,,,,,,,,,,,"[24114502, 24117459]",
,,,,,,,,,,,,,,,,"[12405830, 12407825]",,,,,,,,,,,,,,,,"[24119555, 24122753]",
,,,,,,,,,,,,,,,,"[12408189, 12409714]",,,,,,,,,,,,,,,,"[24123634, 24127181]",
,,,,,,,,,,,,,,,,"[12410313, 12411155]",,,,,,,,,,,,,,,,"[24131337, 24132846]",
,,,,,,,,,,,,,,,,"[12415152, 12416182]",,,,,,,,,,,,,,,,"[24134452, 24138262]",
,,,,,,,,,,,,,,,,"[12417204, 12417671]",,,,,,,,,,,,,,,,"[24142279, 24143405]",
,,,,,,,,,,,,,,,,"[12424986, 12425723]",,,,,,,,,,,,,,,,"[24146815, 24148548]",
,,,,,,,,,,,,,,,,"[12426632, 12427008]",,,,,,,,,,,,,,,,"[24150572, 24154040]",
,,,,,,,,,,,,,,,,"[12432607, 12433524]",,,,,,,,,,,,,,,,"[24156249, 24158103]",
,,,,,,,,,,,,,,,,"[12434648, 12435130]",,,,,,,,,,,,,,,,"[24161698, 24164412]",
,,,,,,,,,,,,,,,,"[12443039, 12444392]",,,,,,,,,,,,,,,,"[24180352, 24180901]",
,,,,,,,,,,,,,,,,"[12447011, 12447660]",,,,,,,,,,,,,,,,"[24184252, 24185149]",
,,,,,,,,,,,,,,,,"[12449391, 12453439]",,,,,,,,,,,,,,,,"[24191053, 24197443]",
,,,,,,,,,,,,,,,,"[12454122, 12455665]",,,,,,,,,,,,,,,,"[24198062, 24207775]",
,,,,,,,,,,,,,,,,"[12456434, 12456961]",,,,,,,,,,,,,,,,"[24210463, 24211395]",
,,,,,,,,,,,,,,,,"[12459490, 12463449]",,,,,,,,,,,,,,,,"[24212112, 24213270]",
,,,,,,,,,,,,,,,,"[12465679, 12466739]",,,,,,,,,,,,,,,,"[24215280, 24219466]",
,,,,,,,,,,,,,,,,"[12473204, 12474224]",,,,,,,,,,,,,,,,"[24221902, 24222420]",
,,,,,,,,,,,,,,,,"[12475977, 12477900]",,,,,,,,,,,,,,,,"[24222958, 24226666]",
,,,,,,,,,,,,,,,,"[12478447, 12479882]",,,,,,,,,,,,,,,,"[24227262, 24230740]",
,,,,,,,,,,,,,,,,"[12480960, 12481773]",,,,,,,,,,,,,,,,"[24233568, 24240464]",
,,,,,,,,,,,,,,,,"[12482137, 12619573]",,,,,,,,,,,,,,,,"[24241746, 24252096]",
,,,,,,,,,,,,,,,,"[12619918, 12659774]",,,,,,,,,,,,,,,,"[24255022, 24260040]",
,,,,,,,,,,,,,,,,"[12662031, 12662616]",,,,,,,,,,,,,,,,"[24262031, 24275132]",
,,,,,,,,,,,,,,,,"[12664454, 12665112]",,,,,,,,,,,,,,,,"[24277582, 24282108]",
,,,,,,,,,,,,,,,,"[12666436, 12667798]",,,,,,,,,,,,,,,,"[24283213, 24306614]",
,,,,,,,,,,,,,,,,"[12673528, 12675392]",,,,,,,,,,,,,,,,"[24308286, 24340840]",
,,,,,,,,,,,,,,,,"[12680178, 12681118]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12681529, 12682443]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12685898, 12686924]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12690629, 12691354]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12692320, 12697106]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12697468, 12715695]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12715998, 12747371]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12748046, 12771051]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12771518, 12771876]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12772321, 12772934]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12775041, 12775523]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12775707, 12794076]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12794458, 12837816]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12848577, 12849925]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12853600, 12856843]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12863741, 12866843]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12869711, 12872828]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12877399, 12877941]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12883028, 12884573]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12888777, 12890440]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12897572, 12899727]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12901262, 12901612]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12903470, 12905343]",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"[12907318, 12910540]",,,,,,,,,,,,,,,,,
